customer_id,age,annual_income,is_vulnerable,vulnerability_score,credit_score,digital_literacy_level,risk_profile,customer_tenure_years
mule_cust_000366,20,19547.15,True,0.669,401,low,high,0.0136986301369863
mule_cust_000367,32,26076.04,True,0.803,550,low,high,0.1232876712328767
mule_cust_000368,32,32466.73,True,0.813,542,medium,high,0.0027397260273972603
mule_cust_000369,35,32028.5,True,0.695,441,medium,high,0.00821917808219178
mule_cust_000370,25,27559.0,True,0.762,605,low,high,0.0027397260273972603
mule_cust_000371,29,30800.61,True,0.772,548,low,high,0.010958904109589041
mule_cust_000372,18,18075.82,True,0.801,609,medium,high,0.0027397260273972603
mule_cust_000373,26,31449.61,True,0.806,563,medium,high,0.1232876712328767
mule_cust_000374,26,17783.96,True,0.827,579,medium,critical,0.0821917808219178
mule_cust_000375,25,22973.26,True,0.849,535,low,high,0.0027397260273972603
mule_cust_000376,24,25122.15,True,0.603,411,low,high,0.00821917808219178
mule_cust_000377,33,23649.96,True,0.77,545,low,high,0.0273972602739726
mule_cust_000378,22,32028.97,True,0.845,529,low,high,0.0027397260273972603
mule_cust_000379,27,18040.5,True,0.748,409,medium,high,0.0027397260273972603
mule_cust_000380,21,24692.03,True,0.645,606,medium,critical,0.00821917808219178
mule_cust_000381,34,19783.6,True,0.893,589,low,high,0.00821917808219178
mule_cust_000382,22,18555.33,True,0.847,403,medium,high,0.00821917808219178
mule_cust_000383,35,31279.41,True,0.635,451,low,high,0.0027397260273972603
mule_cust_000384,27,31960.32,True,0.786,590,medium,critical,0.00821917808219178
mule_cust_000385,24,18892.45,True,0.757,413,low,high,0.0136986301369863
mule_cust_000386,20,22741.58,True,0.686,461,low,critical,0.010958904109589041
mule_cust_000387,24,15383.85,True,0.643,457,medium,high,0.1232876712328767
mule_cust_000388,21,27378.96,True,0.899,636,medium,high,0.010958904109589041
mule_cust_000389,33,31030.74,True,0.833,626,low,critical,0.019178082191780823
mule_cust_000390,22,27921.8,True,0.75,516,low,high,0.0273972602739726
mule_cust_000391,24,18000.97,True,0.809,631,medium,high,0.0027397260273972603
mule_cust_000392,29,27281.63,True,0.799,441,low,critical,0.038356164383561646
mule_cust_000393,31,34106.69,True,0.628,528,low,critical,0.019178082191780823
mule_cust_000394,29,16528.34,True,0.697,587,medium,high,0.0821917808219178
mule_cust_000395,29,31502.64,True,0.714,613,low,high,0.0027397260273972603
mule_cust_000396,26,27278.67,True,0.76,610,low,high,0.00821917808219178
mule_cust_000397,19,34765.51,True,0.709,599,low,high,0.2465753424657534
mule_cust_000398,19,29326.47,True,0.834,551,low,high,0.019178082191780823
mule_cust_000399,18,25171.59,True,0.744,627,low,high,0.0273972602739726
mule_cust_000400,23,30493.07,True,0.88,634,low,high,0.0136986301369863
mule_cust_000401,23,25992.32,True,0.622,537,low,critical,0.005479452054794521
mule_cust_000402,18,16643.43,True,0.893,503,low,critical,0.2465753424657534
mule_cust_000403,26,22638.79,True,0.636,525,low,high,0.00821917808219178
mule_cust_000404,22,16385.09,True,0.736,513,low,critical,0.1232876712328767
mule_cust_000405,22,17504.67,True,0.737,412,low,high,0.010958904109589041
mule_cust_000406,26,29961.46,True,0.689,410,medium,critical,0.0273972602739726
mule_cust_000407,18,17216.16,True,0.704,631,low,high,0.019178082191780823
mule_cust_000408,24,23788.1,True,0.711,557,medium,high,0.0136986301369863
mule_cust_000409,31,28519.65,True,0.835,548,low,high,0.0136986301369863
mule_cust_000410,22,31318.94,True,0.755,632,medium,critical,0.1232876712328767
mule_cust_000411,25,27721.42,True,0.844,445,medium,high,0.0821917808219178
mule_cust_000412,28,30528.95,True,0.851,485,low,high,0.0027397260273972603
mule_cust_000413,28,20386.63,True,0.734,401,medium,high,0.010958904109589041
mule_cust_000414,20,29519.6,True,0.847,642,low,critical,0.005479452054794521
mule_cust_000415,20,21847.67,True,0.716,496,medium,high,0.005479452054794521
mule_cust_000416,25,20950.97,True,0.621,438,medium,high,0.00821917808219178
mule_cust_000417,25,32542.77,True,0.794,585,low,high,0.0136986301369863
mule_cust_000418,18,19933.58,True,0.65,503,medium,critical,0.1232876712328767
mule_cust_000419,21,32596.33,True,0.793,548,low,high,0.0273972602739726
mule_cust_000420,28,27319.71,True,0.819,412,low,high,0.010958904109589041
mule_cust_000421,25,25483.18,True,0.622,411,medium,critical,0.00821917808219178
mule_cust_000422,28,19049.61,True,0.893,474,low,critical,0.00821917808219178
mule_cust_000423,28,31839.41,True,0.808,585,low,high,0.038356164383561646
mule_cust_000424,23,23972.21,True,0.648,626,medium,critical,0.010958904109589041
mule_cust_000425,20,28260.84,True,0.707,601,low,high,0.057534246575342465
mule_cust_000426,26,22109.86,True,0.706,518,low,critical,0.0136986301369863
mule_cust_000427,30,25202.19,True,0.678,585,low,critical,0.0136986301369863
mule_cust_000428,25,26213.2,True,0.882,481,medium,high,0.019178082191780823
mule_cust_000429,26,15458.66,True,0.637,610,medium,high,0.010958904109589041
mule_cust_000430,19,21684.77,True,0.654,558,medium,critical,0.00821917808219178
mule_cust_000431,29,25405.93,True,0.755,512,low,high,0.00821917808219178
mule_cust_000432,24,16772.01,True,0.606,446,low,high,0.005479452054794521
mule_cust_000433,35,33662.27,True,0.64,403,low,high,0.057534246575342465
mule_cust_000434,24,18565.05,True,0.707,523,medium,high,0.00821917808219178
mule_cust_000435,23,26437.45,True,0.835,460,low,high,0.0027397260273972603
mule_cust_000436,33,18305.88,True,0.751,517,low,critical,0.0273972602739726
mule_cust_000437,22,25361.58,True,0.873,569,medium,high,0.010958904109589041
mule_cust_000438,30,19510.83,True,0.68,611,low,high,0.0273972602739726
mule_cust_000439,29,24163.74,True,0.807,403,low,high,0.0027397260273972603
mule_cust_000440,18,33078.27,True,0.858,499,medium,critical,0.019178082191780823
mule_cust_000441,28,18178.16,True,0.896,430,low,high,0.1232876712328767
mule_cust_000442,31,24441.21,True,0.715,505,low,high,0.0027397260273972603
mule_cust_000443,22,20234.11,True,0.849,519,medium,high,0.038356164383561646
mule_cust_000444,33,22424.14,True,0.866,469,medium,high,0.0027397260273972603
mule_cust_000445,19,24751.42,True,0.718,649,low,high,0.1232876712328767
mule_cust_000446,25,21918.41,True,0.61,469,medium,high,0.0027397260273972603
mule_cust_000447,31,15436.47,True,0.723,542,medium,high,0.010958904109589041
mule_cust_000448,30,22868.96,True,0.779,541,medium,critical,0.057534246575342465
mule_cust_000449,28,34625.94,True,0.754,617,medium,high,0.010958904109589041
mule_cust_000450,21,21765.26,True,0.673,539,medium,high,0.038356164383561646
mule_cust_000451,23,17281.92,True,0.787,633,low,high,0.0273972602739726
mule_cust_000452,19,28675.08,True,0.611,460,medium,high,0.010958904109589041
mule_cust_000453,30,29456.29,True,0.704,416,medium,high,0.00821917808219178
mule_cust_000454,26,19522.94,True,0.761,404,low,critical,0.010958904109589041
mule_cust_000455,32,31999.51,True,0.632,511,low,high,0.010958904109589041
mule_cust_000456,24,29985.67,True,0.637,437,medium,high,0.0027397260273972603
mule_cust_000457,29,24184.8,True,0.651,591,medium,high,0.0821917808219178
mule_cust_000458,22,32442.71,True,0.751,515,medium,high,0.0027397260273972603
mule_cust_000459,25,19097.63,True,0.796,491,medium,critical,0.1232876712328767
mule_cust_000460,21,33932.76,True,0.678,512,medium,high,0.019178082191780823
mule_cust_000461,18,16304.09,True,0.714,496,medium,high,0.0273972602739726
mule_cust_000462,23,30966.88,True,0.842,522,low,high,0.00821917808219178
mule_cust_000463,23,30512.24,True,0.64,473,low,critical,0.00821917808219178
mule_cust_000464,19,22133.42,True,0.741,471,low,critical,0.005479452054794521
mule_cust_000465,29,22919.41,True,0.818,441,low,critical,0.00821917808219178
mule_cust_000466,24,26156.4,True,0.844,508,medium,high,0.0027397260273972603
mule_cust_000467,31,20538.09,True,0.659,528,low,critical,0.0027397260273972603
mule_cust_000468,18,22273.86,True,0.616,500,medium,critical,0.0821917808219178
mule_cust_000469,24,27305.96,True,0.747,411,medium,high,0.0136986301369863
mule_cust_000470,28,21393.34,True,0.78,644,low,critical,0.0821917808219178
mule_cust_000471,27,27693.43,True,0.707,622,medium,high,0.0136986301369863
mule_cust_000472,27,17596.53,True,0.89,595,low,high,0.005479452054794521
mule_cust_000473,27,32805.16,True,0.637,588,medium,high,0.1232876712328767
mule_cust_000474,22,20929.8,True,0.818,459,low,critical,0.0027397260273972603
mule_cust_000475,22,24423.36,True,0.636,612,low,critical,0.0273972602739726
mule_cust_000476,21,31385.1,True,0.833,639,low,critical,0.038356164383561646
mule_cust_000477,27,31519.56,True,0.824,579,low,high,0.005479452054794521
mule_cust_000478,31,29793.43,True,0.846,422,medium,high,0.0273972602739726
mule_cust_000479,26,22047.5,True,0.775,414,low,critical,0.038356164383561646
mule_cust_000480,21,15622.31,True,0.659,626,low,critical,0.0027397260273972603
mule_cust_000481,27,16392.82,True,0.716,523,medium,high,0.005479452054794521
mule_cust_000482,35,16453.42,True,0.619,585,low,high,0.0273972602739726
mule_cust_000483,25,21106.21,True,0.854,516,low,high,0.019178082191780823
mule_cust_000484,23,30184.97,True,0.635,536,low,critical,0.005479452054794521
mule_cust_000485,29,28299.7,True,0.7,618,medium,high,0.010958904109589041
mule_cust_000486,25,17219.79,True,0.686,499,low,high,0.0027397260273972603
mule_cust_000487,23,17576.97,True,0.764,483,medium,high,0.010958904109589041
mule_cust_000488,18,23428.88,True,0.808,549,medium,high,0.0027397260273972603
mule_cust_000489,30,20844.36,True,0.658,600,medium,critical,0.00821917808219178
mule_cust_000490,29,34635.97,True,0.712,523,low,high,0.005479452054794521
mule_cust_000491,29,20630.42,True,0.661,565,low,critical,0.0273972602739726
mule_cust_000492,20,16366.82,True,0.762,560,low,high,0.010958904109589041
mule_cust_000493,24,21025.31,True,0.729,586,low,high,0.00821917808219178
mule_cust_000494,28,26976.17,True,0.685,401,medium,high,0.005479452054794521
mule_cust_000495,27,26864.43,True,0.654,582,low,critical,0.1643835616438356
mule_cust_000496,25,31763.04,True,0.618,410,low,high,0.005479452054794521
mule_cust_000497,35,32113.92,True,0.799,419,low,high,0.010958904109589041
mule_cust_000498,21,24767.49,True,0.693,536,low,critical,0.0273972602739726
mule_cust_000499,27,31585.74,True,0.827,444,low,critical,0.057534246575342465
mule_cust_000500,27,16644.14,True,0.767,414,low,critical,0.057534246575342465
mule_cust_000501,26,32850.47,True,0.815,450,medium,high,0.1643835616438356
mule_cust_000502,24,30776.05,True,0.867,491,medium,high,0.005479452054794521
mule_cust_000503,19,22690.23,True,0.607,593,medium,high,0.0273972602739726
mule_cust_000504,22,24457.94,True,0.868,565,low,critical,0.0027397260273972603
mule_cust_000505,19,20087.83,True,0.879,617,low,high,0.0136986301369863
mule_cust_000506,31,19777.13,True,0.776,508,low,high,0.0136986301369863
mule_cust_000507,24,18921.95,True,0.89,455,low,high,0.00821917808219178
mule_cust_000508,26,25740.15,True,0.883,535,low,critical,0.00821917808219178
mule_cust_000509,18,17160.52,True,0.865,576,medium,high,0.0027397260273972603
mule_cust_000510,21,22935.94,True,0.627,487,low,high,0.0027397260273972603
mule_cust_000511,19,27341.33,True,0.701,566,low,high,0.0027397260273972603
mule_cust_000512,25,15593.36,True,0.753,538,low,high,0.038356164383561646
mule_cust_000513,20,20494.63,True,0.717,475,low,high,0.1232876712328767
mule_cust_000514,30,28418.86,True,0.697,560,medium,high,0.005479452054794521
mule_cust_000515,29,34101.21,True,0.614,490,low,critical,0.005479452054794521
mule_cust_000516,18,29351.44,True,0.722,483,low,critical,0.0273972602739726
mule_cust_000517,27,17289.75,True,0.806,481,low,high,0.038356164383561646
mule_cust_000518,19,26926.43,True,0.676,475,medium,high,0.010958904109589041
mule_cust_000519,19,22095.43,True,0.86,504,medium,critical,0.0027397260273972603
mule_cust_000520,26,32760.78,True,0.604,450,low,high,0.010958904109589041
mule_cust_000521,31,27251.47,True,0.691,554,medium,critical,0.005479452054794521
mule_cust_000522,28,25599.83,True,0.875,401,medium,critical,0.00821917808219178
mule_cust_000523,18,23440.69,True,0.814,444,low,high,0.0273972602739726
mule_cust_000524,23,33202.69,True,0.766,552,low,critical,0.0027397260273972603
mule_cust_000525,28,28045.83,True,0.85,545,medium,critical,0.010958904109589041
mule_cust_000526,23,16552.29,True,0.764,429,medium,high,0.019178082191780823
mule_cust_000527,24,30967.61,True,0.873,478,medium,critical,0.0273972602739726
mule_cust_000528,28,16977.47,True,0.716,456,low,critical,0.0027397260273972603
mule_cust_000529,18,22859.48,True,0.899,555,low,high,0.019178082191780823
mule_cust_000530,24,17851.88,True,0.628,547,low,critical,0.005479452054794521
mule_cust_000531,22,25344.79,True,0.629,638,low,high,0.057534246575342465
mule_cust_000532,19,23192.58,True,0.62,468,medium,high,0.019178082191780823
mule_cust_000533,25,31834.47,True,0.8,430,low,high,0.00821917808219178
mule_cust_000534,27,17811.06,True,0.673,586,low,high,0.0027397260273972603
mule_cust_000535,25,17715.78,True,0.615,506,low,high,0.038356164383561646
mule_cust_000536,23,18200.5,True,0.655,542,medium,high,0.010958904109589041
mule_cust_000537,24,17600.96,True,0.898,523,low,critical,0.019178082191780823
mule_cust_000538,22,32768.07,True,0.808,512,medium,high,0.010958904109589041
mule_cust_000539,19,27137.55,True,0.798,623,low,high,0.0273972602739726
mule_cust_000540,23,25828.15,True,0.663,561,low,high,0.019178082191780823
mule_cust_000541,20,19938.15,True,0.874,497,low,critical,0.0273972602739726
mule_cust_000542,21,18892.48,True,0.65,635,low,high,0.019178082191780823
mule_cust_000543,21,31613.77,True,0.797,590,low,high,0.1643835616438356
mule_cust_000544,20,23880.87,True,0.628,578,low,high,0.005479452054794521
mule_cust_000545,29,29691.56,True,0.877,551,low,high,0.0027397260273972603
mule_cust_000546,26,19026.24,True,0.737,544,low,high,0.00821917808219178
mule_cust_000547,27,33138.86,True,0.806,497,low,high,0.0136986301369863
mule_cust_000548,28,25667.73,True,0.693,538,low,critical,0.038356164383561646
mule_cust_000549,25,16154.82,True,0.649,649,low,high,0.0821917808219178
mule_cust_000550,32,17975.92,True,0.894,635,medium,high,0.00821917808219178
mule_cust_000551,28,24838.62,True,0.671,474,low,high,0.005479452054794521
mule_cust_000552,21,30235.96,True,0.845,648,low,high,0.0273972602739726
mule_cust_000553,23,29514.33,True,0.606,491,low,critical,0.0027397260273972603
mule_cust_000554,29,30290.56,True,0.895,447,medium,high,0.019178082191780823
mule_cust_000555,35,16189.43,True,0.717,624,medium,high,0.0273972602739726
mule_cust_000556,31,16249.15,True,0.683,412,low,critical,0.038356164383561646
mule_cust_000557,33,19414.91,True,0.606,421,medium,critical,0.00821917808219178
mule_cust_000558,27,29454.14,True,0.681,525,low,high,0.1232876712328767
mule_cust_000559,26,31395.96,True,0.762,429,medium,high,0.00821917808219178
mule_cust_000560,32,15177.27,True,0.861,512,medium,critical,0.0273972602739726
mule_cust_000561,19,15046.35,True,0.739,436,low,high,0.0027397260273972603
mule_cust_000562,28,17857.01,True,0.666,527,medium,critical,0.0821917808219178
mule_cust_000563,29,32688.49,True,0.686,422,low,critical,0.010958904109589041
mule_cust_000564,24,16552.99,True,0.784,501,low,high,0.0027397260273972603
mule_cust_000565,22,25982.61,True,0.791,623,low,high,0.0027397260273972603
mule_cust_000566,19,34102.3,True,0.894,567,low,high,0.005479452054794521
mule_cust_000567,20,31841.49,True,0.884,465,low,high,0.0273972602739726
mule_cust_000568,19,23057.47,True,0.855,438,low,high,0.0273972602739726
mule_cust_000569,23,20850.3,True,0.613,517,low,high,0.1232876712328767
mule_cust_000570,22,24528.74,True,0.75,580,medium,high,0.0027397260273972603
mule_cust_000571,18,19292.56,True,0.784,430,medium,high,0.019178082191780823
mule_cust_000572,30,25061.68,True,0.751,599,low,high,0.1232876712328767
mule_cust_000573,25,27741.82,True,0.829,509,low,high,0.0273972602739726
mule_cust_000574,29,31079.17,True,0.814,604,low,high,0.010958904109589041
mule_cust_000575,31,29413.1,True,0.752,433,low,high,0.0027397260273972603
mule_cust_000576,20,27591.15,True,0.747,478,medium,high,0.0821917808219178
mule_cust_000577,19,18780.79,True,0.632,613,medium,critical,0.038356164383561646
mule_cust_000578,27,16253.79,True,0.69,468,low,critical,0.1232876712328767
mule_cust_000579,32,16654.31,True,0.671,506,medium,critical,0.00821917808219178
mule_cust_000580,22,31854.24,True,0.846,542,medium,high,0.005479452054794521
mule_cust_000581,32,23447.69,True,0.82,578,medium,high,0.005479452054794521
mule_cust_000582,19,28740.39,True,0.634,618,low,high,0.0027397260273972603
mule_cust_000583,30,28516.95,True,0.827,634,low,high,0.2465753424657534
mule_cust_000584,27,34320.95,True,0.708,574,medium,critical,0.0027397260273972603
mule_cust_000585,32,20379.36,True,0.615,436,medium,high,0.057534246575342465
mule_cust_000586,18,22201.01,True,0.819,440,low,critical,0.005479452054794521
mule_cust_000587,24,17219.55,True,0.711,504,medium,high,0.0027397260273972603
mule_cust_000588,19,30351.35,True,0.633,430,medium,high,0.057534246575342465
mule_cust_000589,27,22423.23,True,0.9,613,medium,critical,0.005479452054794521
mule_cust_000590,21,28556.26,True,0.795,615,low,high,0.019178082191780823
mule_cust_000591,32,17514.49,True,0.705,571,medium,critical,0.1232876712328767
mule_cust_000592,23,29264.14,True,0.632,634,medium,high,0.038356164383561646
mule_cust_000593,23,16161.84,True,0.892,443,low,high,0.0027397260273972603
mule_cust_000594,19,28760.89,True,0.782,401,medium,high,0.00821917808219178
mule_cust_000595,18,17487.37,True,0.765,510,low,high,0.038356164383561646
mule_cust_000596,22,33121.32,True,0.75,552,medium,high,0.019178082191780823
mule_cust_000597,33,25380.65,True,0.796,555,low,high,0.0027397260273972603
mule_cust_000598,22,19396.11,True,0.771,645,medium,high,0.00821917808219178
mule_cust_000599,18,30403.16,True,0.688,533,low,critical,0.010958904109589041
mule_cust_000600,24,21641.99,True,0.713,406,medium,high,0.0273972602739726
mule_cust_000601,23,22434.79,True,0.794,627,low,high,0.0136986301369863
mule_cust_000602,25,32585.1,True,0.671,407,low,high,0.019178082191780823
mule_cust_000603,29,30607.52,True,0.799,531,low,high,0.00821917808219178
mule_cust_000604,31,29202.71,True,0.602,604,medium,critical,0.019178082191780823
mule_cust_000605,28,24476.2,True,0.855,536,medium,high,0.0027397260273972603
mule_cust_000606,21,25614.75,True,0.702,431,medium,high,0.0136986301369863
mule_cust_000607,19,22313.61,True,0.759,505,low,high,0.0821917808219178
mule_cust_000608,31,31943.89,True,0.818,604,low,high,0.005479452054794521
mule_cust_000609,29,27719.09,True,0.661,634,medium,high,0.0027397260273972603
mule_cust_000610,29,33947.9,True,0.857,456,medium,high,0.0027397260273972603
mule_cust_000611,31,29154.43,True,0.617,404,low,high,0.005479452054794521
mule_cust_000612,24,19605.02,True,0.864,565,low,high,0.010958904109589041
mule_cust_000613,25,19837.87,True,0.61,596,medium,high,0.0273972602739726
mule_cust_000614,26,33573.21,True,0.872,445,low,critical,0.0136986301369863
mule_cust_000615,24,15878.0,True,0.811,571,low,high,0.019178082191780823
mule_cust_000616,31,28486.98,True,0.877,449,medium,high,0.00821917808219178
mule_cust_000617,30,19839.54,True,0.747,498,low,critical,0.0027397260273972603
mule_cust_000618,24,23133.48,True,0.639,475,low,critical,0.00821917808219178
mule_cust_000619,21,23739.92,True,0.842,517,low,high,0.0027397260273972603
mule_cust_000620,18,15283.8,True,0.67,524,medium,critical,0.0821917808219178
mule_cust_000621,32,34202.71,True,0.9,646,medium,high,0.0273972602739726
mule_cust_000622,23,32084.44,True,0.675,493,low,critical,0.038356164383561646
mule_cust_000623,26,28332.01,True,0.802,485,low,high,0.057534246575342465
mule_cust_000624,30,27061.29,True,0.766,619,medium,critical,0.0273972602739726
mule_cust_000625,31,19573.54,True,0.768,503,low,high,0.005479452054794521
mule_cust_000626,30,29577.23,True,0.713,520,low,high,0.010958904109589041
mule_cust_000627,23,32892.86,True,0.657,581,medium,high,0.0136986301369863
mule_cust_000628,23,33390.62,True,0.774,492,low,critical,0.010958904109589041
mule_cust_000629,24,27708.87,True,0.659,498,low,high,0.019178082191780823
mule_cust_000630,32,26542.45,True,0.634,515,medium,high,0.019178082191780823
mule_cust_000631,23,26476.83,True,0.845,400,medium,high,0.010958904109589041
mule_cust_000632,21,33364.78,True,0.838,602,low,high,0.0821917808219178
mule_cust_000633,28,19573.89,True,0.731,647,low,critical,0.057534246575342465
mule_cust_000634,22,34009.18,True,0.843,578,low,high,0.010958904109589041
mule_cust_000635,24,21526.77,True,0.862,598,low,critical,0.038356164383561646
mule_cust_000636,31,33929.13,True,0.826,531,low,critical,0.038356164383561646
mule_cust_000637,29,32777.75,True,0.803,535,low,high,0.0136986301369863
mule_cust_000638,21,21631.29,True,0.738,648,low,critical,0.0136986301369863
mule_cust_000639,23,20904.84,True,0.857,510,low,critical,0.0821917808219178
mule_cust_000640,29,31716.52,True,0.779,423,medium,high,0.0027397260273972603
mule_cust_000641,23,31495.76,True,0.799,580,low,high,0.00821917808219178
mule_cust_000642,22,23504.56,True,0.865,461,low,high,0.005479452054794521
mule_cust_000643,25,26808.62,True,0.653,456,low,high,0.0273972602739726
mule_cust_000644,33,19522.51,True,0.67,402,low,high,0.010958904109589041
mule_cust_000645,30,16038.02,True,0.694,642,low,high,0.00821917808219178
mule_cust_000646,27,29837.93,True,0.859,449,low,critical,0.0027397260273972603
mule_cust_000647,31,31360.53,True,0.656,584,low,high,0.010958904109589041
mule_cust_000648,23,33038.8,True,0.847,647,medium,critical,0.0027397260273972603
mule_cust_000649,28,25849.42,True,0.881,646,low,high,0.005479452054794521
mule_cust_000650,25,29186.42,True,0.637,408,medium,high,0.038356164383561646
mule_cust_000651,22,27568.68,True,0.648,447,low,high,0.005479452054794521
mule_cust_000652,22,29288.48,True,0.78,464,low,critical,0.0821917808219178
mule_cust_000653,27,18441.78,True,0.622,593,low,critical,0.005479452054794521
mule_cust_000654,27,29286.53,True,0.728,550,medium,high,0.1232876712328767
mule_cust_000655,20,32009.43,True,0.662,568,low,high,0.00821917808219178
mule_cust_000656,21,21906.84,True,0.87,402,medium,high,0.010958904109589041
mule_cust_000657,20,30294.38,True,0.858,591,low,high,0.00821917808219178
mule_cust_000658,24,22610.35,True,0.617,527,medium,high,0.0273972602739726
mule_cust_000659,31,15321.24,True,0.652,477,low,critical,0.019178082191780823
mule_cust_000660,27,34405.14,True,0.753,458,low,high,0.057534246575342465
mule_cust_000661,25,29123.86,True,0.802,644,low,high,0.0027397260273972603
mule_cust_000662,25,29369.08,True,0.846,463,low,critical,0.0136986301369863
mule_cust_000663,27,34049.34,True,0.853,488,medium,high,0.0136986301369863
mule_cust_000664,20,21195.76,True,0.612,514,medium,high,0.019178082191780823
mule_cust_000665,25,16417.83,True,0.856,513,medium,high,0.0136986301369863
mule_cust_000666,29,33121.74,True,0.671,523,medium,high,0.00821917808219178
mule_cust_000667,21,15395.91,True,0.675,539,low,high,0.00821917808219178
mule_cust_000668,26,21681.0,True,0.765,517,low,critical,0.005479452054794521
mule_cust_000669,21,22117.1,True,0.843,613,low,high,0.1232876712328767
mule_cust_000670,22,16131.71,True,0.718,540,medium,high,0.019178082191780823
mule_cust_000671,29,29669.73,True,0.879,527,medium,high,0.0027397260273972603
mule_cust_000672,28,17027.46,True,0.731,601,low,high,0.0136986301369863
mule_cust_000673,31,15229.61,True,0.892,465,medium,high,0.010958904109589041
mule_cust_000674,33,17266.07,True,0.745,617,medium,high,0.038356164383561646
mule_cust_000675,26,19088.81,True,0.638,530,low,high,0.0027397260273972603
mule_cust_000676,21,24660.79,True,0.784,473,low,high,0.019178082191780823
mule_cust_000677,27,17878.84,True,0.755,638,low,high,0.0027397260273972603
mule_cust_000678,32,20945.82,True,0.723,483,low,high,0.038356164383561646
mule_cust_000679,19,26067.58,True,0.602,533,medium,high,0.0027397260273972603
mule_cust_000680,21,28520.53,True,0.816,632,medium,critical,0.005479452054794521
mule_cust_000681,25,19990.49,True,0.753,482,low,high,0.005479452054794521
mule_cust_000682,19,18096.57,True,0.787,447,medium,critical,0.0273972602739726
mule_cust_000683,18,30446.02,True,0.796,636,low,high,0.0273972602739726
mule_cust_000684,23,15307.9,True,0.751,563,low,high,0.00821917808219178
mule_cust_000685,32,19409.67,True,0.884,559,medium,critical,0.0136986301369863
mule_cust_000686,27,34540.14,True,0.883,453,low,high,0.0027397260273972603
mule_cust_000687,22,32801.14,True,0.884,510,medium,high,0.057534246575342465
mule_cust_000688,21,23688.07,True,0.603,647,low,critical,0.0027397260273972603
mule_cust_000689,21,25937.52,True,0.636,636,medium,high,0.0027397260273972603
mule_cust_000690,19,18985.41,True,0.879,446,medium,critical,0.005479452054794521
mule_cust_000691,18,22119.42,True,0.6,433,low,high,0.00821917808219178
mule_cust_000692,19,24178.81,True,0.622,474,medium,critical,0.0027397260273972603
mule_cust_000693,26,22444.01,True,0.847,526,medium,high,0.010958904109589041
mule_cust_000694,29,33654.21,True,0.776,601,low,high,0.0821917808219178
mule_cust_000695,25,20067.14,True,0.874,637,low,critical,0.019178082191780823
mule_cust_000696,23,33415.33,True,0.612,512,low,high,0.00821917808219178
mule_cust_000697,30,33305.14,True,0.798,586,low,critical,0.010958904109589041
mule_cust_000698,24,27604.94,True,0.76,649,medium,high,0.0027397260273972603
mule_cust_000699,24,25700.51,True,0.767,417,medium,high,0.00821917808219178
mule_cust_000700,29,20847.66,True,0.811,403,low,high,0.0027397260273972603
mule_cust_000701,26,23152.66,True,0.802,619,low,high,0.0136986301369863
mule_cust_000702,19,30288.81,True,0.729,528,medium,high,0.0027397260273972603
mule_cust_000703,31,17237.61,True,0.795,491,medium,high,0.1643835616438356
mule_cust_000704,27,32633.81,True,0.788,434,medium,critical,0.038356164383561646
mule_cust_000705,29,15159.29,True,0.734,633,low,critical,0.010958904109589041
mule_cust_000706,25,22137.72,True,0.796,552,medium,high,0.038356164383561646
mule_cust_000707,29,19321.2,True,0.663,509,medium,critical,0.0136986301369863
mule_cust_000708,23,25112.68,True,0.793,612,medium,critical,0.057534246575342465
mule_cust_000709,31,16552.82,True,0.781,568,low,critical,0.0273972602739726
mule_cust_000710,30,28538.82,True,0.715,594,medium,critical,0.2465753424657534
mule_cust_000711,23,15265.02,True,0.749,486,low,high,0.019178082191780823
mule_cust_000712,20,28878.99,True,0.844,544,low,high,0.0027397260273972603
mule_cust_000713,28,32259.45,True,0.86,493,medium,high,0.057534246575342465
mule_cust_000714,20,16671.09,True,0.782,569,low,high,0.010958904109589041
mule_cust_000715,30,17429.91,True,0.835,561,low,high,0.038356164383561646
mule_cust_000716,25,27155.05,True,0.682,645,low,high,0.0273972602739726
mule_cust_000717,22,21713.48,True,0.862,506,low,critical,0.038356164383561646
mule_cust_000718,25,23315.5,True,0.723,473,low,high,0.010958904109589041
mule_cust_000719,23,30071.89,True,0.799,540,low,high,0.010958904109589041
mule_cust_000720,30,27628.38,True,0.763,576,low,high,0.0273972602739726
mule_cust_000721,24,33662.54,True,0.718,416,medium,high,0.0273972602739726
mule_cust_000722,21,22837.19,True,0.852,448,low,critical,0.0027397260273972603
mule_cust_000723,32,30529.79,True,0.836,530,medium,high,0.057534246575342465
mule_cust_000724,25,27568.53,True,0.852,424,low,high,0.0821917808219178
mule_cust_000725,28,28945.51,True,0.807,485,low,critical,0.0027397260273972603
mule_cust_000726,30,24701.89,True,0.851,605,medium,high,0.019178082191780823
mule_cust_000727,25,31411.98,True,0.649,538,low,high,0.0821917808219178
mule_cust_000728,19,22756.52,True,0.826,447,medium,critical,0.0136986301369863
mule_cust_000729,21,15839.71,True,0.683,503,low,high,0.0273972602739726
mule_cust_000730,33,16331.29,True,0.773,465,low,high,0.0273972602739726
mule_cust_000731,25,34784.36,True,0.83,633,medium,high,0.1232876712328767
mule_cust_000732,22,19402.23,True,0.803,458,low,high,0.00821917808219178
mule_cust_000733,27,22489.61,True,0.609,622,low,high,0.019178082191780823
